record,original_addr,matched_ind,match_type,matched_address,lon,lat,indicator
0,,,,Sample,-112.3189,33.37241,
0,,,,Sample,-112.151,33.35213,
0,,,,Sample,-112.5513,33.54837,
0,,,,Sample,-112.43209999999999,33.466139999999996,
0,,,,Sample,-112.46679999999999,33.51077,
0,,,,Sample,-112.32849999999999,33.6083,
0,,,,Sample,-112.4254,33.60759,
0,,,,Sample,-112.2834,33.49248,
0,,,,Sample,-112.5277,33.604749999999996,
0,,,,Sample,-112.42569999999999,33.452059999999996,
0,,,,Sample,-112.3124,33.52889,
0,,,,Sample,-112.4992,33.45228,
0,,,,Sample,-112.3976,33.36192,
0,,,,Sample,-112.3444,33.482639999999996,
0,,,,Sample,-112.25739999999999,33.54939,
0,,,,Sample,-112.3637,33.3484,
0,,,,Sample,-112.31389999999999,33.45875,
0,,,,Sample,-112.26599999999999,33.5224,
0,,,,Sample,-112.4491,33.432,
0,,,,Sample,-112.4811,33.40665,
0,,,,Sample,-112.39009999999999,33.362049999999996,
0,,,,Sample,-112.1818,33.58966,
0,,,,Sample,-112.5602,33.34995,
0,,,,Sample,-112.454,33.39052,
0,,,,Sample,-112.2668,33.330999999999996,
0,,,,Sample,-112.1896,33.53175,
0,,,,Sample,-112.2247,33.56402,
0,,,,Sample,-112.22399999999999,33.33328,
0,,,,Sample,-112.55449999999999,33.40155,
0,,,,Sample,-112.3023,33.47676,
0,,,,Sample,-112.55279999999999,33.57411,
0,,,,Sample,-112.1818,33.40354,
0,,,,Sample,-112.1569,33.32555,
0,,,,Sample,-112.34049999999999,33.60899,
0,,,,Sample,-112.3894,33.39244,
0,,,,Sample,-112.1635,33.60724,
0,,,,Sample,-112.3903,33.54887,
0,,,,Sample,-112.4666,33.57617,
0,,,,Sample,-112.5114,33.46392,
0,,,,Sample,-112.4046,33.455149999999996,
0,,,,Sample,-112.1978,33.55195,
0,,,,Sample,-112.5548,33.39135,
0,,,,Sample,-112.2488,33.60826,
0,,,,Sample,-112.35,33.60233,
0,,,,Sample,-112.2901,33.4071,
0,,,,Sample,-112.5499,33.60477,
0,,,,Sample,-112.2067,33.33211,
0,,,,Sample,-112.3233,33.38912,
0,,,,Sample,-112.3192,33.36717,
0,,,,Sample,-112.2391,33.37634,
0,,,,Sample,-112.4609,33.35367,
0,,,,Sample,-112.4887,33.33969,
0,,,,Sample,-112.18549999999999,33.33115,
0,,,,Sample,-112.3836,33.5355,
0,,,,Sample,-112.5188,33.52984,
0,,,,Sample,-112.42569999999999,33.49796,
0,,,,Sample,-112.1888,33.59608,
0,,,,Sample,-112.3085,33.36352,
0,,,,Sample,-112.2311,33.46617,
0,,,,Sample,-112.3057,33.53633,
0,,,,Sample,-112.1536,33.51046,
0,,,,Sample,-112.5577,33.53486,
0,,,,Sample,-112.4524,33.39902,
0,,,,Sample,-112.3275,33.44572,
0,,,,Sample,-112.1656,33.55829,
0,,,,Sample,-112.1852,33.35065,
0,,,,Sample,-112.27199999999999,33.39064,
0,,,,Sample,-112.4493,33.41966,
0,,,,Sample,-112.4084,33.57899,
0,,,,Sample,-112.2272,33.39361,
0,,,,Sample,-112.24759999999999,33.59653,
0,,,,Sample,-112.4481,33.61105,
0,,,,Sample,-112.5091,33.47744,
0,,,,Sample,-112.2025,33.4855,
0,,,,Sample,-112.4481,33.57572,
0,,,,Sample,-112.21929999999999,33.4225,
0,,,,Sample,-112.54809999999999,33.583,
0,,,,Sample,-112.43249999999999,33.4215,
0,,,,Sample,-112.2565,33.38877,
0,,,,Sample,-112.54899999999999,33.39235,
0,,,,Sample,-112.2948,33.55382,
0,,,,Sample,-112.4099,33.4531,
0,,,,Sample,-112.5322,33.566449999999996,
0,,,,Sample,-112.38159999999999,33.39083,
0,,,,Sample,-112.1853,33.52104,
0,,,,Sample,-112.3959,33.43016,
0,,,,Sample,-112.36449999999999,33.49707,
0,,,,Sample,-112.5539,33.56055,
0,,,,Sample,-112.54509999999999,33.51551,
0,,,,Sample,-112.48519999999999,33.60676,
0,,,,Sample,-112.52239999999999,33.42563,
0,,,,Sample,-112.1905,33.44769,
0,,,,Sample,-112.25619999999999,33.40827,
0,,,,Sample,-112.2003,33.44396,
0,,,,Sample,-112.53949999999999,33.39098,
0,,,,Sample,-112.35029999999999,33.44377,
0,,,,Sample,-112.1638,33.56866,
0,,,,Sample,-112.2389,33.45736,
0,,,,Sample,-112.22279999999999,33.43734,
0,,,,Sample,-112.4266,33.35337,
0,,,,Sample,-112.5289,33.344229999999996,
0,,,,Sample,-112.2945,33.400059999999996,
0,,,,Sample,-112.45049999999999,33.590559999999996,
0,,,,Sample,-112.24029999999999,33.37649,
0,,,,Sample,-112.2738,33.49232,
0,,,,Sample,-112.2254,33.4668,
0,,,,Sample,-112.2689,33.45908,
0,,,,Sample,-112.3551,33.39401,
0,,,,Sample,-112.3573,33.44203,
0,,,,Sample,-112.4195,33.57589,
0,,,,Sample,-112.5125,33.52013,
0,,,,Sample,-112.5165,33.35617,
0,,,,Sample,-112.30919999999999,33.60084,
0,,,,Sample,-112.33059999999999,33.47259,
0,,,,Sample,-112.4821,33.594139999999996,
0,,,,Sample,-112.3626,33.34372,
0,,,,Sample,-112.5305,33.34795,
0,,,,Sample,-112.1938,33.556979999999996,
0,,,,Sample,-112.4319,33.60967,
0,,,,Sample,-112.16109999999999,33.49039,
0,,,,Sample,-112.46719999999999,33.54347,
0,,,,Sample,-112.4142,33.58089,
0,,,,Sample,-112.1563,33.48209,
0,,,,Sample,-112.3967,33.52315,
0,,,,Sample,-112.2705,33.34662,
0,,,,Sample,-112.4737,33.3632,
0,,,,Sample,-112.1585,33.41294,
0,,,,Sample,-112.4682,33.55247,
0,,,,Sample,-112.4498,33.38366,
0,,,,Sample,-112.3779,33.422489999999996,
0,,,,Sample,-112.3549,33.39414,
0,,,,Sample,-112.45909999999999,33.439099999999996,
0,,,,Sample,-112.428,33.44247,
0,,,,Sample,-112.204,33.5059,
0,,,,Sample,-112.4524,33.35543,
0,,,,Sample,-112.4117,33.56773,
0,,,,Sample,-112.4563,33.54036,
0,,,,Sample,-112.4845,33.37535,
0,,,,Sample,-112.4894,33.34228,
0,,,,Sample,-112.2204,33.55337,
0,,,,Sample,-112.5364,33.33907,
0,,,,Sample,-112.2821,33.43021,
0,,,,Sample,-112.4239,33.35749,
0,,,,Sample,-112.3186,33.37772,
0,,,,Sample,-112.542,33.539339999999996,
0,,,,Sample,-112.1874,33.54304,
0,,,,Sample,-112.31049999999999,33.35426,
0,,,,Sample,-112.2826,33.60607,
0,,,,Sample,-112.2158,33.38058,
0,,,,Sample,-112.5429,33.59941,
0,,,,Sample,-112.3437,33.492219999999996,
0,,,,Sample,-112.4588,33.3566,
0,,,,Sample,-112.2076,33.37447,
0,,,,Sample,-112.55579999999999,33.398289999999996,
0,,,,Sample,-112.37469999999999,33.466319999999996,
0,,,,Sample,-112.4453,33.3602,
0,,,,Sample,-112.52329999999999,33.58374,
0,,,,Sample,-112.4785,33.58826,
0,,,,Sample,-112.1848,33.6106,
0,,,,Sample,-112.55919999999999,33.53402,
0,,,,Sample,-112.3112,33.34257,
0,,,,Sample,-112.4939,33.59644,
0,,,,Sample,-112.4078,33.349759999999996,
0,,,,Sample,-112.24369999999999,33.39743,
0,,,,Sample,-112.3582,33.59921,
0,,,,Sample,-112.4892,33.397,
0,,,,Sample,-112.431,33.41599,
0,,,,Sample,-112.24329999999999,33.58698,
0,,,,Sample,-112.1846,33.611489999999996,
0,,,,Sample,-112.2657,33.56601,
0,,,,Sample,-112.47449999999999,33.54182,
0,,,,Sample,-112.1926,33.56416,
0,,,,Sample,-112.25959999999999,33.44712,
0,,,,Sample,-112.298,33.4532,
0,,,,Sample,-112.2139,33.50674,
0,,,,Sample,-112.4243,33.59827,
0,,,,Sample,-112.297,33.54119,
0,,,,Sample,-112.52409999999999,33.40734,
0,,,,Sample,-112.5328,33.3258,
0,,,,Sample,-112.19839999999999,33.5899,
0,,,,Sample,-112.3237,33.60339,
0,,,,Sample,-112.2679,33.51732,
0,,,,Sample,-112.547,33.40807,
0,,,,Sample,-112.36359999999999,33.36034,
0,,,,Sample,-112.524,33.35533,
0,,,,Sample,-112.1925,33.60308,
0,,,,Sample,-112.3693,33.56065,
0,,,,Sample,-112.178,33.38535,
0,,,,Sample,-112.532,33.4901,
0,,,,Sample,-112.55449999999999,33.58515,
0,,,,Sample,-112.38929999999999,33.340289999999996,
0,,,,Sample,-112.19189999999999,33.501689999999996,
0,,,,Sample,-112.3313,33.50606,
0,,,,Sample,-112.2042,33.56622,
0,,,,Sample,-112.5089,33.33264,
0,,,,Sample,-112.2633,33.46415,
0,,,,Sample,-112.5247,33.41581,
0,,,,Sample,-112.1995,33.53172,
0,,,,Sample,-112.4268,33.4123,
0,,,,Sample,-112.44969999999999,33.39671,
0,,,,Sample,-112.2316,33.354749999999996,
0,,,,Sample,-112.55499999999999,33.52863,
0,,,,Sample,-112.4176,33.410399999999996,
0,,,,Sample,-112.35459999999999,33.59304,
0,,,,Sample,-112.5253,33.5169,
0,,,,Sample,-112.4545,33.59492,
0,,,,Sample,-112.2055,33.47078,
0,,,,Sample,-112.1773,33.40351,
0,,,,Sample,-112.48389999999999,33.36541,
0,,,,Sample,-112.2391,33.59891,
0,,,,Sample,-112.4207,33.4554,
0,,,,Sample,-112.1974,33.35735,
0,,,,Sample,-112.2344,33.48384,
0,,,,Sample,-112.446,33.52193,
0,,,,Sample,-112.2354,33.37329,
0,,,,Sample,-112.2276,33.37363,
0,,,,Sample,-112.1955,33.41408,
0,,,,Sample,-112.3668,33.51295,
0,,,,Sample,-112.54979999999999,33.45838,
0,,,,Sample,-112.1609,33.43024,
0,,,,Sample,-112.3745,33.49398,
0,,,,Sample,-112.2414,33.49937,
0,,,,Sample,-112.2974,33.42959,
0,,,,Sample,-112.25229999999999,33.41706,
0,,,,Sample,-112.28999999999999,33.44735,
0,,,,Sample,-112.3694,33.48672,
0,,,,Sample,-112.36619999999999,33.42088,
0,,,,Sample,-112.45309999999999,33.52704,
0,,,,Sample,-112.1621,33.37426,
0,,,,Sample,-112.31479999999999,33.53525,
0,,,,Sample,-112.49459999999999,33.36884,
0,,,,Sample,-112.2709,33.36049,
0,,,,Sample,-112.25959999999999,33.59675,
0,,,,Sample,-112.2122,33.41464,
0,,,,Sample,-112.5307,33.52628,
0,,,,Sample,-112.2267,33.55948,
0,,,,Sample,-112.417,33.437419999999996,
0,,,,Sample,-112.2531,33.600989999999996,
0,,,,Sample,-112.3227,33.48703,
0,,,,Sample,-112.3403,33.576969999999996,
0,,,,Sample,-112.1887,33.39742,
0,,,,Sample,-112.2092,33.3545,
0,,,,Sample,-112.50359999999999,33.44185,
0,,,,Sample,-112.5333,33.51563,
0,,,,Sample,-112.4862,33.43444,
0,,,,Sample,-112.3988,33.38314,
0,,,,Sample,-112.2182,33.5844,
0,,,,Sample,-112.3924,33.465199999999996,
0,,,,Sample,-112.3519,33.60017,
0,,,,Sample,-112.31689999999999,33.58504,
0,,,,Sample,-112.268,33.49801,
0,,,,Sample,-112.3548,33.42606,
0,,,,Sample,-112.2966,33.48202,
0,,,,Sample,-112.3519,33.5729,
0,,,,Sample,-112.38029999999999,33.4609,
0,,,,Sample,-112.396,33.45143,
0,,,,Sample,-112.1509,33.60049,
0,,,,Sample,-112.2161,33.40224,
0,,,,Sample,-112.44069999999999,33.34773,
0,,,,Sample,-112.19919999999999,33.433479999999996,
0,,,,Sample,-112.2901,33.50344,
0,,,,Sample,-112.3216,33.4552,
0,,,,Sample,-112.35979999999999,33.59319,
0,,,,Sample,-112.2398,33.5501,
0,,,,Sample,-112.38419999999999,33.61567,
0,,,,Sample,-112.4986,33.42939,
0,,,,Sample,-112.21039999999999,33.37756,
0,,,,Sample,-112.2785,33.5981,
0,,,,Sample,-112.2192,33.5388,
0,,,,Sample,-112.32119999999999,33.60863,
0,,,,Sample,-112.38499999999999,33.351,
0,,,,Sample,-112.4884,33.58596,
0,,,,Sample,-112.18169999999999,33.33491,
0,,,,Sample,-112.3427,33.32719,
0,,,,Sample,-112.4276,33.528,
0,,,,Sample,-112.452,33.60852,
0,,,,Sample,-112.2016,33.41242,
0,,,,Sample,-112.53869999999999,33.41677,
0,,,,Sample,-112.32039999999999,33.42401,
0,,,,Sample,-112.3049,33.47319,
0,,,,Sample,-112.2051,33.59142,
0,,,,Sample,-112.3149,33.57759,
0,,,,Sample,-112.38419999999999,33.5314,
0,,,,Sample,-112.182,33.35611,
0,,,,Sample,-112.312,33.36388,
0,,,,Sample,-112.38719999999999,33.3675,
0,,,,Sample,-112.5294,33.33416,
0,,,,Sample,-112.23769999999999,33.39464,
0,,,,Sample,-112.1726,33.38146,
0,,,,Sample,-112.2285,33.510889999999996,
0,,,,Sample,-112.4152,33.404289999999996,
0,,,,Sample,-112.29549999999999,33.39288,
0,,,,Sample,-112.3287,33.40309,
0,,,,Sample,-112.55319999999999,33.34059,
0,,,,Sample,-112.3219,33.41561,
0,,,,Sample,-112.4044,33.47142,
0,,,,Sample,-112.5265,33.55029,
0,,,,Sample,-112.3523,33.43304,
0,,,,Sample,-112.309,33.35939,
0,,,,Sample,-112.4442,33.41856,
0,,,,Sample,-112.3605,33.50132,
0,,,,Sample,-112.4573,33.427569999999996,
0,,,,Sample,-112.1953,33.60706,
0,,,,Sample,-112.2295,33.59182,
0,,,,Sample,-112.15809999999999,33.34885,
0,,,,Sample,-112.23089999999999,33.37986,
0,,,,Sample,-112.3103,33.329029999999996,
0,,,,Sample,-112.3121,33.39116,
0,,,,Sample,-112.3361,33.38836,
0,,,,Sample,-112.5107,33.56555,
0,,,,Sample,-112.3399,33.400999999999996,
0,,,,Sample,-112.348,33.59641,
0,,,,Sample,-112.3453,33.40591,
0,,,,Sample,-112.19839999999999,33.50514,
0,,,,Sample,-112.2027,33.33184,
0,,,,Sample,-112.4953,33.545809999999996,
0,,,,Sample,-112.4326,33.45335,
0,,,,Sample,-112.314,33.34147,
0,,,,Sample,-112.5076,33.49667,
0,,,,Sample,-112.28399999999999,33.43732,
0,,,,Sample,-112.51689999999999,33.47736,
0,,,,Sample,-112.3835,33.45043,
0,,,,Sample,-112.2179,33.48122,
0,,,,Sample,-112.28179999999999,33.40893,
0,,,,Sample,-112.1824,33.38577,
0,,,,Sample,-112.389,33.34889,
0,,,,Sample,-112.5568,33.47307,
0,,,,Sample,-112.43599999999999,33.52465,
0,,,,Sample,-112.3057,33.58736,
0,,,,Sample,-112.37599999999999,33.559509999999996,
0,,,,Sample,-112.3708,33.52429,
0,,,,Sample,-112.38029999999999,33.5334,
0,,,,Sample,-112.4975,33.47799,
0,,,,Sample,-112.26169999999999,33.34939,
0,,,,Sample,-112.3399,33.44588,
0,,,,Sample,-112.4871,33.429249999999996,
0,,,,Sample,-112.3755,33.41745,
0,,,,Sample,-112.23689999999999,33.60883,
0,,,,Sample,-112.36189999999999,33.57907,
0,,,,Sample,-112.2641,33.45911,
0,,,,Sample,-112.5084,33.43242,
0,,,,Sample,-112.3839,33.47878,
0,,,,Sample,-112.2537,33.42189,
0,,,,Sample,-112.3451,33.41077,
0,,,,Sample,-112.25059999999999,33.36482,
0,,,,Sample,-112.43639999999999,33.44003,
0,,,,Sample,-112.4292,33.39627,
0,,,,Sample,-112.4968,33.36184,
0,,,,Sample,-112.244,33.342639999999996,
0,,,,Sample,-112.45179999999999,33.54418,
0,,,,Sample,-112.24419999999999,33.5238,
0,,,,Sample,-112.27,33.56733,
0,,,,Sample,-112.203,33.60654,
0,,,,Sample,-112.2638,33.38483,
0,,,,Sample,-112.2972,33.45671,
0,,,,Sample,-112.5265,33.51571,
0,,,,Sample,-112.2428,33.57073,
0,,,,Sample,-112.26469999999999,33.355959999999996,
0,,,,Sample,-112.2169,33.51836,
0,,,,Sample,-112.5298,33.48571,
0,,,,Sample,-112.37469999999999,33.59596,
0,,,,Sample,-112.4276,33.39658,
0,,,,Sample,-112.1995,33.42955,
0,,,,Sample,-112.3871,33.40979,
0,,,,Sample,-112.3641,33.39584,
0,,,,Sample,-112.3338,33.57229,
0,,,,Sample,-112.469,33.40674,
0,,,,Sample,-112.28059999999999,33.51552,
0,,,,Sample,-112.476,33.349109999999996,
0,,,,Sample,-112.4965,33.5593,
0,,,,Sample,-112.5033,33.35035,
0,,,,Sample,-112.2689,33.34737,
0,,,,Sample,-112.22489999999999,33.43464,
0,,,,Sample,-112.3367,33.589639999999996,
0,,,,Sample,-112.5248,33.44985,
0,,,,Sample,-112.5154,33.42132,
0,,,,Sample,-112.4386,33.50739,
0,,,,Sample,-112.48429999999999,33.410289999999996,
0,,,,Sample,-112.4092,33.40765,
0,,,,Sample,-112.55279999999999,33.43164,
0,,,,Sample,-112.18299999999999,33.55273,
0,,,,Sample,-112.4864,33.37141,
0,,,,Sample,-112.1946,33.42721,
0,,,,Sample,-112.2002,33.61059,
0,,,,Sample,-112.3956,33.53021,
0,,,,Sample,-112.44239999999999,33.520179999999996,
0,,,,Sample,-112.5089,33.372009999999996,
0,,,,Sample,-112.4837,33.50857,
0,,,,Sample,-112.40679999999999,33.40929,
0,,,,Sample,-112.55749999999999,33.40299,
0,,,,Sample,-112.21249999999999,33.5563,
0,,,,Sample,-112.46379999999999,33.36492,
0,,,,Sample,-112.51989999999999,33.616009999999996,
0,,,,Sample,-112.42569999999999,33.53879,
0,,,,Sample,-112.27499999999999,33.46103,
0,,,,Sample,-112.3712,33.43795,
0,,,,Sample,-112.1673,33.41805,
0,,,,Sample,-112.3517,33.35285,
0,,,,Sample,-112.5351,33.55165,
0,,,,Sample,-112.3008,33.35432,
0,,,,Sample,-112.5384,33.44928,
0,,,,Sample,-112.4807,33.39844,
0,,,,Sample,-112.25489999999999,33.35803,
0,,,,Sample,-112.3999,33.36162,
0,,,,Sample,-112.34909999999999,33.4717,
0,,,,Sample,-112.4516,33.424749999999996,
0,,,,Sample,-112.2796,33.38138,
0,,,,Sample,-112.434,33.47641,
0,,,,Sample,-112.2585,33.48144,
0,,,,Sample,-112.29549999999999,33.4906,
0,,,,Sample,-112.434,33.59609,
0,,,,Sample,-112.30109999999999,33.3825,
0,,,,Sample,-112.3146,33.56963,
0,,,,Sample,-112.2979,33.34802,
0,,,,Sample,-112.4547,33.37749,
0,,,,Sample,-112.3754,33.35917,
0,,,,Sample,-112.3069,33.37173,
0,,,,Sample,-112.56179999999999,33.38467,
0,,,,Sample,-112.2748,33.33398,
0,,,,Sample,-112.3342,33.35864,
0,,,,Sample,-112.54079999999999,33.56155,
0,,,,Sample,-112.4457,33.35501,
0,,,,Sample,-112.4452,33.33195,
0,,,,Sample,-112.17399999999999,33.46765,
0,,,,Sample,-112.34909999999999,33.50993,
0,,,,Sample,-112.1532,33.54145,
0,,,,Sample,-112.43939999999999,33.41578,
0,,,,Sample,-112.55019999999999,33.44498,
0,,,,Sample,-112.4301,33.40752,
0,,,,Sample,-112.3587,33.443329999999996,
0,,,,Sample,-112.51509999999999,33.3745,
0,,,,Sample,-112.3733,33.57662,
0,,,,Sample,-112.2552,33.43987,
0,,,,Sample,-112.5397,33.51589,
0,,,,Sample,-112.3301,33.61253,
0,,,,Sample,-112.3256,33.4502,
0,,,,Sample,-112.1944,33.35944,
0,,,,Sample,-112.22449999999999,33.5353,
0,,,,Sample,-112.5445,33.50676,
0,,,,Sample,-112.2764,33.611779999999996,
0,,,,Sample,-112.27409999999999,33.395849999999996,
0,,,,Sample,-112.55919999999999,33.56342,
0,,,,Sample,-112.2875,33.5886,
0,,,,Sample,-112.32169999999999,33.480489999999996,
0,,,,Sample,-112.19279999999999,33.56447,
0,,,,Sample,-112.34129999999999,33.35389,
0,,,,Sample,-112.21759999999999,33.38131,
0,,,,Sample,-112.22449999999999,33.3771,
0,,,,Sample,-112.52799999999999,33.50905,
0,,,,Sample,-112.3941,33.35242,
0,,,,Sample,-112.33489999999999,33.462669999999996,
0,,,,Sample,-112.2072,33.365629999999996,
0,,,,Sample,-112.37599999999999,33.36009,
0,,,,Sample,-112.5399,33.61483,
0,,,,Sample,-112.2081,33.38375,
0,,,,Sample,-112.5223,33.50719,
0,,,,Sample,-112.1655,33.42677,
0,,,,Sample,-112.4022,33.54651,
0,,,,Sample,-112.33619999999999,33.54808,
0,,,,Sample,-112.4309,33.338139999999996,
0,,,,Sample,-112.42139999999999,33.36124,
0,,,,Sample,-112.1722,33.57919,
0,,,,Sample,-112.5312,33.33157,
0,,,,Sample,-112.3783,33.60996,
0,,,,Sample,-112.4516,33.57983,
0,,,,Sample,-112.52109999999999,33.56737,
0,,,,Sample,-112.3664,33.50535,
0,,,,Sample,-112.4461,33.41569,
0,,,,Sample,-112.3048,33.433,
0,,,,Sample,-112.1809,33.57439,
0,,,,Sample,-112.2167,33.53024,
0,,,,Sample,-112.2852,33.35608,
0,,,,Sample,-112.49,33.56138,
0,,,,Sample,-112.3968,33.60419,
0,,,,Sample,-112.3018,33.50547,
0,,,,Sample,-112.3904,33.50462,
0,,,,Sample,-112.4768,33.58741,
0,,,,Sample,-112.39489999999999,33.57609,
0,,,,Sample,-112.41369999999999,33.33075,
0,,,,Sample,-112.39009999999999,33.332879999999996,
0,,,,Sample,-112.55019999999999,33.34707,
0,,,,Sample,-112.172,33.361489999999996,
0,,,,Sample,-112.3237,33.47619,
0,,,,Sample,-112.46929999999999,33.55894,
0,,,,Sample,-112.2383,33.32741,
0,,,,Sample,-112.3997,33.54087,
0,,,,Sample,-112.5039,33.43276,
0,,,,Sample,-112.50959999999999,33.46376,
0,,,,Sample,-112.3327,33.47453,
0,,,,Sample,-112.39229999999999,33.42826,
0,,,,Sample,-112.55919999999999,33.38011,
0,,,,Sample,-112.3881,33.49389,
0,,,,Sample,-112.3905,33.36432,
0,,,,Sample,-112.25829999999999,33.518029999999996,
0,,,,Sample,-112.3487,33.545139999999996,
0,,,,Sample,-112.51939999999999,33.35004,
0,,,,Sample,-112.5285,33.42306,
0,,,,Sample,-112.44579999999999,33.48745,
0,,,,Sample,-112.5322,33.52942,
0,,,,Sample,-112.3599,33.48495,
0,,,,Sample,-112.4537,33.38446,
0,,,,Sample,-112.2674,33.39684,
0,,,,Sample,-112.2098,33.58585,
0,,,,Sample,-112.1502,33.5724,
0,,,,Sample,-112.5255,33.6108,
0,,,,Sample,-112.3389,33.54724,
0,,,,Sample,-112.26389999999999,33.36247,
0,,,,Sample,-112.3052,33.60561,
0,,,,Sample,-112.4162,33.60085,
0,,,,Sample,-112.207,33.599759999999996,
0,,,,Sample,-112.4695,33.49643,
0,,,,Sample,-112.4331,33.39492,
0,,,,Sample,-112.21,33.61752,
0,,,,Sample,-112.3457,33.53521,
0,,,,Sample,-112.3676,33.37016,
0,,,,Sample,-112.48689999999999,33.44795,
0,,,,Sample,-112.19489999999999,33.34409,
0,,,,Sample,-112.4787,33.57081,
0,,,,Sample,-112.2483,33.47849,
0,,,,Sample,-112.19879999999999,33.58569,
0,,,,Sample,-112.4568,33.54109,
0,,,,Sample,-112.15379999999999,33.58084,
0,,,,Sample,-112.326,33.34948,
0,,,,Sample,-112.5054,33.45236,
0,,,,Sample,-112.2678,33.3587,
0,,,,Sample,-112.1606,33.45745,
0,,,,Sample,-112.44149999999999,33.4435,
0,,,,Sample,-112.4763,33.43475,
0,,,,Sample,-112.3347,33.371809999999996,
0,,,,Sample,-112.2057,33.505359999999996,
0,,,,Sample,-112.4559,33.43916,
0,,,,Sample,-112.41539999999999,33.53653,
0,,,,Sample,-112.2697,33.6105,
0,,,,Sample,-112.5056,33.35197,
0,,,,Sample,-112.4318,33.534,
0,,,,Sample,-112.4268,33.437509999999996,
0,,,,Sample,-112.3357,33.39174,
0,,,,Sample,-112.5483,33.35138,
0,,,,Sample,-112.2548,33.59416,
0,,,,Sample,-112.35759999999999,33.520759999999996,
0,,,,Sample,-112.2328,33.41126,
0,,,,Sample,-112.25869999999999,33.49289,
0,,,,Sample,-112.434,33.47671,
0,,,,Sample,-112.21719999999999,33.33993,
0,,,,Sample,-112.1878,33.44442,
0,,,,Sample,-112.29169999999999,33.52334,
0,,,,Sample,-112.3878,33.41201,
0,,,,Sample,-112.54469999999999,33.57214,
0,,,,Sample,-112.4851,33.426249999999996,
0,,,,Sample,-112.4821,33.52346,
0,,,,Sample,-112.3216,33.376709999999996,
0,,,,Sample,-112.2107,33.42526,
0,,,,Sample,-112.3643,33.45686,
0,,,,Sample,-112.4635,33.612989999999996,
0,,,,Sample,-112.4547,33.50906,
0,,,,Sample,-112.4387,33.47921,
0,,,,Sample,-112.2926,33.59167,
0,,,,Sample,-112.2347,33.5537,
0,,,,Sample,-112.425,33.41139,
0,,,,Sample,-112.24799999999999,33.6071,
0,,,,Sample,-112.3937,33.58064,
0,,,,Sample,-112.4162,33.54597,
0,,,,Sample,-112.5518,33.48974,
0,,,,Sample,-112.4669,33.57447,
0,,,,Sample,-112.3082,33.46842,
0,,,,Sample,-112.4602,33.45269,
0,,,,Sample,-112.3309,33.59981,
0,,,,Sample,-112.3322,33.61157,
0,,,,Sample,-112.5295,33.34529,
0,,,,Sample,-112.3081,33.4741,
0,,,,Sample,-112.30619999999999,33.56171,
0,,,,Sample,-112.1636,33.45085,
0,,,,Sample,-112.37169999999999,33.45148,
0,,,,Sample,-112.544,33.60497,
0,,,,Sample,-112.5268,33.489219999999996,
0,,,,Sample,-112.28139999999999,33.61186,
0,,,,Sample,-112.2533,33.43696,
0,,,,Sample,-112.541,33.35574,
0,,,,Sample,-112.3394,33.55872,
0,,,,Sample,-112.43419999999999,33.35688,
0,,,,Sample,-112.20739999999999,33.453939999999996,
0,,,,Sample,-112.4129,33.548429999999996,
0,,,,Sample,-112.16109999999999,33.52169,
0,,,,Sample,-112.4515,33.44981,
0,,,,Sample,-112.479,33.37525,
0,,,,Sample,-112.4918,33.44126,
0,,,,Sample,-112.3802,33.54933,
0,,,,Sample,-112.3459,33.56438,
0,,,,Sample,-112.4727,33.564389999999996,
0,,,,Sample,-112.2161,33.43913,
0,,,,Sample,-112.2085,33.42767,
0,,,,Sample,-112.3549,33.39506,
0,,,,Sample,-112.3052,33.57434,
0,,,,Sample,-112.5611,33.429,
0,,,,Sample,-112.3282,33.46372,
0,,,,Sample,-112.3059,33.37906,
0,,,,Sample,-112.4615,33.48088,
0,,,,Sample,-112.5543,33.4756,
0,,,,Sample,-112.2505,33.45664,
0,,,,Sample,-112.3762,33.38253,
0,,,,Sample,-112.22449999999999,33.38565,
0,,,,Sample,-112.39189999999999,33.43994,
0,,,,Sample,-112.363,33.43264,
0,,,,Sample,-112.43469999999999,33.53119,
0,,,,Sample,-112.43599999999999,33.33005,
0,,,,Sample,-112.40299999999999,33.5288,
0,,,,Sample,-112.3353,33.55747,
0,,,,Sample,-112.4314,33.45076,
0,,,,Sample,-112.5399,33.37385,
0,,,,Sample,-112.4585,33.514649999999996,
0,,,,Sample,-112.3883,33.51629,
0,,,,Sample,-112.4919,33.37428,
0,,,,Sample,-112.3808,33.55706,
0,,,,Sample,-112.2822,33.593939999999996,
0,,,,Sample,-112.3796,33.41676,
0,,,,Sample,-112.3577,33.58275,
0,,,,Sample,-112.3755,33.44527,
0,,,,Sample,-112.3841,33.513709999999996,
0,,,,Sample,-112.253,33.557,
0,,,,Sample,-112.16629999999999,33.42212,
0,,,,Sample,-112.1769,33.4972,
0,,,,Sample,-112.2954,33.57232,
0,,,,Sample,-112.18679999999999,33.42121,
0,,,,Sample,-112.3404,33.61222,
0,,,,Sample,-112.465,33.447559999999996,
0,,,,Sample,-112.2135,33.52541,
0,,,,Sample,-112.5577,33.53287,
0,,,,Sample,-112.33829999999999,33.54357,
0,,,,Sample,-112.4636,33.47872,
0,,,,Sample,-112.1784,33.50166,
0,,,,Sample,-112.30199999999999,33.52336,
